0.019 5999.8 123.7
0.020 6022.6 124.0
0.021 6045.1 124.2
0.022 6067.3 124.4
0.023 6089.2 124.7
0.024 6110.8 124.9
0.025 6132.0 125.1
0.026 6152.9 125.4
0.027 6173.5 125.6
0.028 6193.8 125.8
0.029 6213.7 126.1
0.030 6233.2 126.3
0.031 6252.5 126.6
0.032 6271.4 126.8
0.033 6289.9 127.0
0.034 6308.2 127.3
0.035 6326.0 127.5
0.036 6343.5 127.8
0.037 6360.7 128.0
0.038 6377.5 128.2
0.039 6394.0 128.5
0.040 6410.1 128.7
0.041 6425.9 129.0
0.042 6441.3 129.2
0.043 6456.3 129.5
0.044 6471.1 129.7
0.045 6485.4 129.9
0.046 6499.5 130.2
0.047 6513.1 130.4
0.048 6526.4 130.7
0.049 6539.4 130.9
0.050 6552.1 131.2
0.051 6564.3 131.4
0.052 6576.3 131.7
0.053 6587.9 131.9
0.054 6599.1 132.2
0.055 6610.0 132.4
0.056 6620.6 132.6
0.057 6630.8 132.9
0.058 6640.7 133.1
0.059 6650.3 133.4
0.060 6659.5 133.6
0.061 6668.4 133.9
0.062 6677.0 134.1
0.063 6685.2 134.4
0.064 6693.1 134.6
0.065 6700.7 134.9
0.066 6707.9 135.1
0.067 6714.9 135.4
0.068 6721.5 135.6
0.069 6727.8 135.9
0.070 6733.8 136.1
0.071 6739.5 136.4
0.072 6744.9 136.6
0.073 6749.9 136.9
0.074 6754.7 137.1
0.075 6759.2 137.3
0.076 6763.4 137.6
0.077 6767.3 137.8
0.078 6770.9 138.1
0.079 6774.2 138.3
0.080 6777.3 138.6
0.081 6780.0 138.8
0.082 6782.5 139.1
0.083 6784.8 139.3
0.084 6786.7 139.6
0.085 6788.4 139.8
0.086 6789.9 140.1
0.087 6791.1 140.3
0.088 6792.0 140.6
0.089 6792.7 140.8
0.090 6793.1 141.0
0.091 6793.4 141.3
0.092 6793.3 141.5
0.093 6793.1 141.8
0.094 6792.6 142.0
0.095 6791.9 142.3
0.096 6791.0 142.5
0.097 6789.8 142.8
0.098 6788.5 143.0
0.099 6786.9 143.2
0.100 6785.2 143.5
0.101 6783.2 143.7
0.102 6781.1 144.0
0.103 6778.7 144.2
0.104 6776.2 144.5
0.105 6773.5 144.7
0.106 6770.6 144.9
0.107 6767.6 145.2
0.108 6764.4 145.4
0.109 6761.0 145.7
0.110 6757.4 145.9
0.111 6753.7 146.1
0.112 6749.8 146.4
0.113 6745.8 146.6
0.114 6741.6 146.9
0.115 6737.3 147.1
0.116 6732.9 147.3
0.117 6728.3 147.6
0.118 6723.6 147.8
0.119 6718.8 148.0
0.120 6713.8 148.3
0.121 6708.7 148.5
0.122 6703.5 148.8
0.123 6698.2 149.0
0.124 6692.8 149.2
0.125 6687.3 149.5
0.126 6681.7 149.7
0.127 6676.0 149.9
0.128 6670.1 150.2
0.129 6664.2 150.4
0.130 6658.2 150.6
0.131 6652.1 150.9
0.132 6646.0 151.1
0.133 6639.7 151.3
0.134 6633.4 151.6
0.135 6627.0 151.8
0.136 6620.6 152.0
0.137 6614.0 152.2
0.138 6607.4 152.5
0.139 6600.8 152.7
0.140 6594.1 152.9
0.141 6587.3 153.2
0.142 6580.5 153.4
0.143 6573.6 153.6
0.144 6566.7 153.9
0.145 6559.7 154.1
0.146 6552.7 154.3
0.147 6545.6 154.5
0.148 6538.5 154.8
0.149 6531.4 155.0
0.150 6524.2 155.2
0.151 6517.0 155.4
0.152 6509.8 155.7
0.153 6502.6 155.9
0.154 6495.3 156.1
0.155 6488.0 156.3
0.156 6480.6 156.5
0.157 6473.3 156.8
0.158 6465.9 157.0
0.159 6458.5 157.2
0.160 6451.1 157.4
0.161 6443.7 157.7
0.162 6436.3 157.9
0.163 6428.8 158.1
0.164 6421.4 158.3
0.165 6413.9 158.5
0.166 6406.4 158.8
0.167 6399.0 159.0
0.168 6391.5 159.2
0.169 6384.0 159.4
0.170 6376.5 159.6
0.171 6369.0 159.8
0.172 6361.5 160.1
0.173 6354.1 160.3
0.174 6346.6 160.5
0.175 6339.1 160.7
0.176 6331.6 160.9
0.177 6324.2 161.1
0.178 6316.7 161.4
0.179 6309.3 161.6
0.180 6301.8 161.8
0.181 6294.4 162.0
0.182 6287.0 162.2
0.183 6279.5 162.4
0.184 6272.2 162.6
0.185 6264.8 162.8
0.186 6257.4 163.1
0.187 6250.0 163.3
0.188 6242.7 163.5
0.189 6235.4 163.7
0.190 6228.1 163.9
0.191 6220.8 164.1
0.192 6213.5 164.3
0.193 6206.2 164.5
0.194 6199.0 164.7
0.195 6191.8 164.9
0.196 6184.6 165.1
0.197 6177.4 165.3
0.198 6170.2 165.6
0.199 6163.1 165.8
0.200 6155.9 166.0
0.201 6148.8 166.2
0.202 6141.8 166.4
0.203 6134.7 166.6
0.204 6127.7 166.8
0.205 6120.6 167.0
0.206 6113.6 167.2
0.207 6106.7 167.4
0.208 6099.7 167.6
0.209 6092.8 167.8
0.210 6085.9 168.0
0.211 6079.0 168.2
0.212 6072.1 168.4
0.213 6065.3 168.6
0.214 6058.4 168.8
0.215 6051.6 169.0
0.216 6044.9 169.2
0.217 6038.1 169.4
0.218 6031.4 169.6
0.219 6024.7 169.8
0.220 6018.0 170.0
0.221 6011.3 170.2
0.222 6004.7 170.4
0.223 5998.1 170.6
0.224 5991.5 170.8
0.225 5984.9 171.0
0.226 5978.4 171.2
0.227 5971.8 171.4
0.228 5965.3 171.6
0.229 5958.8 171.8
0.230 5952.4 172.0
0.231 5946.0 172.2
0.232 5939.5 172.4
0.233 5933.2 172.6
0.234 5926.8 172.8
0.235 5920.4 173.0
0.236 5914.1 173.2
0.237 5907.8 173.4
0.238 5901.5 173.6
0.239 5895.3 173.8
0.240 5889.0 173.9
0.241 5882.8 174.1
0.242 5876.6 174.3
0.243 5870.5 174.5
0.244 5864.3 174.7
0.245 5858.2 174.9
0.246 5852.1 175.1
0.247 5846.0 175.3
0.248 5839.9 175.5
0.249 5833.9 175.7
0.250 5827.9 175.9
0.251 5821.9 176.1
0.252 5815.9 176.2
0.253 5809.9 176.4
0.254 5804.0 176.6
0.255 5798.1 176.8
0.256 5792.2 177.0
0.257 5786.3 177.2
0.258 5780.4 177.4
0.259 5774.6 177.6
0.260 5768.8 177.8
0.261 5763.0 177.9
0.262 5757.2 178.1
0.263 5751.4 178.3
0.264 5745.7 178.5
0.265 5740.0 178.7
0.266 5734.3 178.9
0.267 5728.6 179.1
0.268 5722.9 179.3
0.269 5717.3 179.4
0.270 5711.6 179.6
0.271 5706.0 179.8
0.272 5700.4 180.0
0.273 5694.8 180.2
0.274 5689.3 180.4
0.275 5683.7 180.5
0.276 5678.2 180.7
0.277 5672.7 180.9
0.278 5667.2 181.1
0.279 5661.7 181.3
0.280 5656.3 181.5
0.281 5650.9 181.6
0.282 5645.4 181.8
0.283 5640.0 182.0
0.284 5634.6 182.2
0.285 5629.3 182.4
0.286 5623.9 182.6
0.287 5618.6 182.7
0.288 5613.3 182.9
0.289 5608.0 183.1
0.290 5602.7 183.3
0.291 5597.4 183.5
0.292 5592.2 183.6
0.293 5586.9 183.8
0.294 5581.7 184.0
0.295 5576.5 184.2
0.296 5571.3 184.4
0.297 5566.1 184.5
0.298 5561.0 184.7
0.299 5555.8 184.9
0.300 5550.7 185.1
0.301 5545.6 185.2
0.302 5540.5 185.4
0.303 5535.4 185.6
0.304 5530.3 185.8
0.305 5525.3 186.0
0.306 5520.3 186.1
0.307 5515.2 186.3
0.308 5510.2 186.5
0.309 5505.2 186.7
0.310 5500.3 186.8
0.311 5495.3 187.0
0.312 5490.3 187.2
0.313 5485.4 187.4
0.314 5480.5 187.5
0.315 5475.6 187.7
0.316 5470.7 187.9
0.317 5465.8 188.1
0.318 5460.9 188.2
0.319 5456.1 188.4
0.320 5451.2 188.6
0.321 5446.4 188.8
0.322 5441.6 188.9
0.323 5436.8 189.1
0.324 5432.0 189.3
0.325 5427.2 189.4
0.326 5422.5 189.6
0.327 5417.7 189.8
0.328 5413.0 190.0
0.329 5408.3 190.1
0.330 5403.6 190.3
0.331 5398.9 190.5
0.332 5394.2 190.7
0.333 5389.5 190.8
0.334 5384.8 191.0
0.335 5380.2 191.2
0.336 5375.6 191.3
0.337 5370.9 191.5
0.338 5366.3 191.7
0.339 5361.7 191.8
0.340 5357.1 192.0
0.341 5352.6 192.2
0.342 5348.0 192.4
0.343 5343.4 192.5
0.344 5338.9 192.7
0.345 5334.4 192.9
0.346 5329.8 193.0
0.347 5325.3 193.2
0.348 5320.8 193.4
0.349 5316.3 193.5
0.350 5311.9 193.7
0.351 5307.4 193.9
0.352 5303.0 194.0
0.353 5298.5 194.2
0.354 5294.1 194.4
0.355 5289.7 194.5
0.356 5285.3 194.7
0.357 5280.9 194.9
0.358 5276.5 195.0
0.359 5272.1 195.2
0.360 5267.7 195.4
0.361 5263.4 195.5
0.362 5259.1 195.7
0.363 5254.7 195.9
0.364 5250.4 196.0
0.365 5246.1 196.2
0.366 5241.8 196.4
0.367 5237.5 196.5
0.368 5233.2 196.7
0.369 5229.0 196.8
0.370 5224.7 197.0
0.371 5220.5 197.2
0.372 5216.2 197.3
0.373 5212.0 197.5
0.374 5207.8 197.7
0.375 5203.6 197.8
0.376 5199.4 198.0
0.377 5195.2 198.2
0.378 5191.0 198.3
0.379 5186.8 198.5
0.380 5182.7 198.6
0.381 5178.5 198.8
0.382 5174.4 199.0
0.383 5170.3 199.1
0.384 5166.2 199.3
0.385 5162.1 199.4
0.386 5158.0 199.6
0.387 5153.9 199.8
0.388 5149.8 199.9
0.389 5145.7 200.1
0.390 5141.7 200.2
0.391 5137.6 200.4
0.392 5133.6 200.6
0.393 5129.5 200.7
0.394 5125.5 200.9
0.395 5121.5 201.0
0.396 5117.5 201.2
0.397 5113.5 201.4
0.398 5109.5 201.5
0.399 5105.5 201.7
0.400 5101.6 201.8
0.401 5097.6 202.0
0.402 5093.7 202.2
0.403 5089.7 202.3
0.404 5085.8 202.5
0.405 5081.9 202.6
0.406 5078.0 202.8
0.407 5074.0 202.9
0.408 5070.1 203.1
0.409 5066.3 203.3
0.410 5062.4 203.4
0.411 5058.5 203.6
0.412 5054.6 203.7
0.413 5050.8 203.9
0.414 5046.9 204.0
0.415 5043.1 204.2
0.416 5039.3 204.4
0.417 5035.4 204.5
0.418 5031.6 204.7
0.419 5027.8 204.8
0.420 5024.0 205.0
0.421 5020.2 205.1
0.422 5016.4 205.3
0.423 5012.6 205.4
0.424 5008.9 205.6
0.425 5005.1 205.8
0.426 5001.4 205.9
0.427 4997.6 206.1
0.428 4993.9 206.2
0.429 4990.1 206.4
0.430 4986.4 206.5
0.431 4982.7 206.7
0.432 4979.0 206.8
0.433 4975.3 207.0
0.434 4971.6 207.1
0.435 4967.9 207.3
0.436 4964.2 207.4
0.437 4960.6 207.6
0.438 4956.9 207.8
0.439 4953.3 207.9
0.440 4949.6 208.1
0.441 4946.0 208.2
0.442 4942.3 208.4
0.443 4938.7 208.5
0.444 4935.1 208.7
0.445 4931.5 208.8
0.446 4927.9 209.0
0.447 4924.3 209.1
0.448 4920.7 209.3
0.449 4917.1 209.4
0.450 4913.5 209.6
0.451 4909.9 209.7
0.452 4906.4 209.9
0.453 4902.8 210.0
0.454 4899.3 210.2
0.455 4895.7 210.3
0.456 4892.2 210.5
0.457 4888.6 210.6
0.458 4885.1 210.8
0.459 4881.6 210.9
0.460 4878.1 211.1
0.461 4874.6 211.2
0.462 4871.1 211.4
0.463 4867.6 211.5
0.464 4864.1 211.7
0.465 4860.6 211.8
0.466 4857.2 212.0
0.467 4853.7 212.1
0.468 4850.2 212.3
0.469 4846.8 212.4
0.470 4843.3 212.6
0.471 4839.9 212.7
0.472 4836.5 212.9
0.473 4833.0 213.0
0.474 4829.6 213.2
0.475 4826.2 213.3
0.476 4822.8 213.4
0.477 4819.4 213.6
0.478 4816.0 213.7
0.479 4812.6 213.9
0.480 4809.2 214.0
0.481 4805.8 214.2
0.482 4802.5 214.3
0.483 4799.1 214.5
0.484 4795.7 214.6
0.485 4792.4 214.8
0.486 4789.0 214.9
0.487 4785.7 215.1
0.488 4782.4 215.2
0.489 4779.0 215.3
0.490 4775.7 215.5
0.491 4772.4 215.6
0.492 4769.1 215.8
0.493 4765.8 215.9
0.494 4762.5 216.1
0.495 4759.2 216.2
0.496 4755.9 216.4
0.497 4752.6 216.5
0.498 4749.3 216.7
0.499 4746.0 216.8
0.500 4742.8 216.9
0.501 4739.5 217.1
0.502 4736.2 217.2
0.503 4733.0 217.4
0.504 4729.8 217.5
0.505 4726.5 217.7
0.506 4723.3 217.8
0.507 4720.0 217.9
0.508 4716.8 218.1
0.509 4713.6 218.2
0.510 4710.4 218.4
0.511 4707.2 218.5
0.512 4704.0 218.7
0.513 4700.8 218.8
0.514 4697.6 218.9
0.515 4694.4 219.1
0.516 4691.2 219.2
0.517 4688.0 219.4
0.518 4684.9 219.5
0.519 4681.7 219.7
0.520 4678.5 219.8
0.521 4675.4 219.9
0.522 4672.2 220.1
0.523 4669.1 220.2
0.524 4665.9 220.4
0.525 4662.8 220.5
0.526 4659.7 220.6
0.527 4656.5 220.8
0.528 4653.4 220.9
0.529 4650.3 221.1
0.530 4647.2 221.2
0.531 4644.1 221.3
0.532 4641.0 221.5
0.533 4637.9 221.6
0.534 4634.8 221.8
0.535 4631.7 221.9
0.536 4628.6 222.0
0.537 4625.5 222.2
0.538 4622.5 222.3
0.539 4619.4 222.5
0.540 4616.3 222.6
0.541 4613.3 222.7
0.542 4610.2 222.9
0.543 4607.2 223.0
0.544 4604.1 223.1
0.545 4601.1 223.3
0.546 4598.0 223.4
0.547 4595.0 223.6
0.548 4592.0 223.7
0.549 4588.9 223.8
0.550 4585.9 224.0
0.551 4582.9 224.1
0.552 4579.9 224.3
0.553 4576.9 224.4
0.554 4573.9 224.5
0.555 4570.9 224.7
0.556 4567.9 224.8
0.557 4564.9 224.9
0.558 4561.9 225.1
0.559 4559.0 225.2
0.560 4556.0 225.3
0.561 4553.0 225.5
0.562 4550.0 225.6
0.563 4547.1 225.8
0.564 4544.1 225.9
0.565 4541.2 226.0
0.566 4538.2 226.2
0.567 4535.3 226.3
0.568 4532.3 226.4
0.569 4529.4 226.6
0.570 4526.5 226.7
0.571 4523.5 226.8
0.572 4520.6 227.0
0.573 4517.7 227.1
0.574 4514.8 227.3
0.575 4511.9 227.4
0.576 4508.9 227.5
0.577 4506.0 227.7
0.578 4503.1 227.8
0.579 4500.2 227.9
0.580 4497.4 228.1
0.581 4494.5 228.2
0.582 4491.6 228.3
0.583 4488.7 228.5
0.584 4485.8 228.6
0.585 4483.0 228.7
0.586 4480.1 228.9
0.587 4477.2 229.0
0.588 4474.4 229.1
0.589 4471.5 229.3
0.590 4468.7 229.4
0.591 4465.8 229.5
0.592 4463.0 229.7
0.593 4460.1 229.8
0.594 4457.3 229.9
0.595 4454.5 230.1
0.596 4451.6 230.2
0.597 4448.8 230.3
0.598 4446.0 230.5
0.599 4443.2 230.6
0.600 4440.3 230.7
0.601 4437.5 230.9
0.602 4434.7 231.0
0.603 4431.9 231.1
0.604 4429.1 231.3
0.605 4426.3 231.4
0.606 4423.5 231.5
0.607 4420.7 231.6
0.608 4418.0 231.8
0.609 4415.2 231.9
0.610 4412.4 232.0
0.611 4409.6 232.2
0.612 4406.9 232.3
0.613 4404.1 232.4
0.614 4401.3 232.6
0.615 4398.6 232.7
0.616 4395.8 232.8
0.617 4393.1 233.0
0.618 4390.3 233.1
0.619 4387.6 233.2
0.620 4384.8 233.3
0.621 4382.1 233.5
0.622 4379.4 233.6
0.623 4376.6 233.7
0.624 4373.9 233.9
0.625 4371.2 234.0
0.626 4368.4 234.1
0.627 4365.7 234.3
0.628 4363.0 234.4
0.629 4360.3 234.5
0.630 4357.6 234.6
0.631 4354.9 234.8
0.632 4352.2 234.9
0.633 4349.5 235.0
0.634 4346.8 235.2
0.635 4344.1 235.3
0.636 4341.4 235.4
0.637 4338.7 235.5
0.638 4336.1 235.7
0.639 4333.4 235.8
0.640 4330.7 235.9
0.641 4328.0 236.1
0.642 4325.4 236.2
0.643 4322.7 236.3
0.644 4320.0 236.4
0.645 4317.4 236.6
0.646 4314.7 236.7
0.647 4312.1 236.8
0.648 4309.4 236.9
0.649 4306.8 237.1
0.650 4304.1 237.2
0.651 4301.5 237.3
0.652 4298.8 237.5
0.653 4296.2 237.6
0.654 4293.6 237.7
0.655 4290.9 237.8
0.656 4288.3 238.0
0.657 4285.7 238.1
0.658 4283.1 238.2
0.659 4280.5 238.3
0.660 4277.8 238.5
0.661 4275.2 238.6
0.662 4272.6 238.7
0.663 4270.0 238.8
0.664 4267.4 239.0
0.665 4264.8 239.1
0.666 4262.2 239.2
0.667 4259.6 239.3
0.668 4257.0 239.5
0.669 4254.5 239.6
0.670 4251.9 239.7
0.671 4249.3 239.8
0.672 4246.7 240.0
0.673 4244.1 240.1
0.674 4241.6 240.2
0.675 4239.0 240.3
0.676 4236.4 240.5
0.677 4233.9 240.6
0.678 4231.3 240.7
0.679 4228.7 240.8
0.680 4226.2 241.0
0.681 4223.6 241.1
0.682 4221.1 241.2
0.683 4218.5 241.3
0.684 4216.0 241.5
0.685 4213.5 241.6
0.686 4210.9 241.7
0.687 4208.4 241.8
0.688 4205.8 241.9
0.689 4203.3 242.1
0.690 4200.8 242.2
0.691 4198.3 242.3
0.692 4195.7 242.4
0.693 4193.2 242.6
0.694 4190.7 242.7
0.695 4188.2 242.8
0.696 4185.7 242.9
0.697 4183.2 243.1
0.698 4180.7 243.2
0.699 4178.2 243.3
0.700 4175.6 243.4
0.701 4173.2 243.5
0.702 4170.7 243.7
0.703 4168.2 243.8
0.704 4165.7 243.9
0.705 4163.2 244.0
0.706 4160.7 244.2
0.707 4158.2 244.3
0.708 4155.7 244.4
0.709 4153.2 244.5
0.710 4150.8 244.6
0.711 4148.3 244.8
0.712 4145.8 244.9
0.713 4143.4 245.0
0.714 4140.9 245.1
0.715 4138.4 245.2
0.716 4136.0 245.4
0.717 4133.5 245.5
0.718 4131.0 245.6
0.719 4128.6 245.7
0.720 4126.1 245.8
0.721 4123.7 246.0
0.722 4121.2 246.1
0.723 4118.8 246.2
0.724 4116.4 246.3
0.725 4113.9 246.4
0.726 4111.5 246.6
0.727 4109.0 246.7
0.728 4106.6 246.8
0.729 4104.2 246.9
0.730 4101.8 247.0
0.731 4099.3 247.2
0.732 4096.9 247.3
0.733 4094.5 247.4
0.734 4092.1 247.5
0.735 4089.7 247.6
0.736 4087.2 247.8
0.737 4084.8 247.9
0.738 4082.4 248.0
0.739 4080.0 248.1
0.740 4077.6 248.2
0.741 4075.2 248.4
0.742 4072.8 248.5
0.743 4070.4 248.6
0.744 4068.0 248.7
0.745 4065.6 248.8
0.746 4063.2 248.9
0.747 4060.8 249.1
0.748 4058.5 249.2
0.749 4056.1 249.3
0.750 4053.7 249.4
0.751 4051.3 249.5
0.752 4048.9 249.7
0.753 4046.6 249.8
0.754 4044.2 249.9
0.755 4041.8 250.0
0.756 4039.4 250.1
0.757 4037.1 250.2
0.758 4034.7 250.4
0.759 4032.3 250.5
0.760 4030.0 250.6
0.761 4027.6 250.7
0.762 4025.3 250.8
0.763 4022.9 250.9
0.764 4020.6 251.1
0.765 4018.2 251.2
0.766 4015.9 251.3
